source,country,country_name,product_id,product_name,product_code,emission_factor_per_meur,unit,base_year,tier
EXIOBASE,CN,中國,77,Ethane,C_ETHA,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,78,Naphtha,C_NAPT,233015.05005105323,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,79,White Spirit & SBP,C_WHSP,233015.05005450323,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,80,Lubricants,C_LUBR,233015.0501336469,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,81,Bitumen,C_BITU,233015.05017859887,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,82,Paraffin Waxes,C_PARW,233015.0503215244,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,83,Petroleum Coke,C_PETC,233015.05058088095,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,84,Non-specified Petroleum Products,C_NSPP,233015.05027343752,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,85,Nuclear fuel,C_NUCF,5200734.390861884,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,86,"Plastics, basic",C_PLAS,7678.655513430354,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,87,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",C_PLAW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,88,N-fertiliser,C_NFER,313935.6562981693,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,89,P- and other fertiliser,C_PFER,290391.7038767944,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,90,Chemicals nec,C_CHEM,472363.7875176369,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,91,Charcoal,C_CHAR,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,92,Additives/Blending Components,C_ADDC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,93,Biogasoline,C_BIOG,472363.7890164164,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,94,Biodiesels,C_BIOD,472363.78904807055,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,95,Other Liquid Biofuels,C_OBIO,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,96,Rubber and plastic products (25),C_RUBP,103518.10726769602,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,97,Glass and glass products,C_GLAS,111326.44762345258,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,98,"Secondary glass for treatment, Re-processing of secondary glass into new glass",C_GLAW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,99,Ceramic goods,C_CRMC,167027.37709387118,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,100,"Bricks, tiles and construction products, in baked clay",C_BRIK,1726908.44105932,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,101,"Cement, lime and plaster",C_CMNT,3336389.6251628683,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,102,"Ash for treatment, Re-processing of ash into clinker",C_ASHW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,103,Other non-metallic mineral products,C_ONMM,1573664.2800698632,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,104,Basic iron and steel and of ferro-alloys and first products thereof,C_STEL,759612.072848087,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,105,"Secondary steel for treatment, Re-processing of secondary steel into new steel",C_STEW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,106,Precious metals,C_PREM,304376.9200599365,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,107,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",C_PREW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,108,Aluminium and aluminium products,C_ALUM,116631.91405956548,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,109,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",C_ALUW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,110,"Lead, zinc and tin and products thereof",C_LZTP,194036.5320279347,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,111,"Secondary lead for treatment, Re-processing of secondary lead into new lead",C_LZTW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,112,Copper products,C_COPP,252791.73331739425,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,113,"Secondary copper for treatment, Re-processing of secondary copper into new copper",C_COPW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,114,Other non-ferrous metal products,C_ONFM,522110.5551332242,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,115,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",C_ONFW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,116,Foundry work services,C_METC,1037063.1016049008,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,117,"Fabricated metal products, except machinery and equipment (28)",C_FABM,300081.9332627152,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,118,Machinery and equipment n.e.c. (29),C_MACH,32640.28306953992,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,119,Office machinery and computers (30),C_OFMA,9214.66940630512,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,120,Electrical machinery and apparatus n.e.c. (31),C_ELMA,10183.18661056638,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,121,"Radio, television and communication equipment and apparatus (32)",C_RATV,25181.40219860856,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,122,"Medical, precision and optical instruments, watches and clocks (33)",C_MEIN,5276.643011654959,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,123,"Motor vehicles, trailers and semi-trailers (34)",C_MOTO,25054.063791836787,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,124,Other transport equipment (35),C_OTRE,21064.15560240064,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,125,Furniture; other manufactured goods n.e.c. (36),C_FURN,59713.89628431368,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,126,Secondary raw materials,C_RYMS,13789.3513191866,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,127,"Bottles for treatment, Recycling of bottles by direct reuse",C_BOTW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,128,Electricity by coal,C_POWC,11818091.771334045,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,129,Electricity by gas,C_POWG,12662449.047218218,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,130,Electricity by nuclear,C_POWN,4385.011314099781,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,131,Electricity by hydro,C_POWH,7617.003108140016,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,132,Electricity by wind,C_POWW,85406.41272988918,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,133,Electricity by petroleum and other oil derivatives,C_POWP,1176412.8329452318,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,134,Electricity by biomass and waste,C_POWB,1288764.533608995,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,135,Electricity by solar photovoltaic,C_POWS,4109941.352012509,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,136,Electricity by solar thermal,C_POWE,226787850.43603495,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,137,"Electricity by tide, wave, ocean",C_POWO,227239226.0128675,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,138,Electricity by Geothermal,C_POWM,626977156.8478454,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,139,Electricity nec,C_POWZ,33311187.76826629,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,140,Transmission services of electricity,C_POWT,103946.72244867156,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,141,Distribution and trade services of electricity,C_POWD,2268.9163423511704,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,142,Coke oven gas,C_COOG,16978443.853975363,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,143,Blast Furnace Gas,C_MBFG,16978443.853167746,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,144,Oxygen Steel Furnace Gas,C_MOSG,16978477.908506665,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,145,Gas Works Gas,C_MGWG,16978443.88297382,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,146,Biogas,C_MBIO,16978443.85411833,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,147,Distribution services of gaseous fuels through mains,C_GASD,16978443.85226437,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,148,Steam and hot water supply services,C_HWAT,68016753.62878977,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,149,"Collected and purified water, distribution services of water (41)",C_WATR,156218.64833395905,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,150,Construction work (45),C_CONS,22198.31616131481,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,151,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",C_CONW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,152,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",C_TDMO,5486.481044056968,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,153,Retail trade services of motor fuel,C_TDFU,73146.3833215914,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,154,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",C_TDWH,3327.403052617355,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,155,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",C_TDRT,15433.878527656074,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,156,Hotel and restaurant services (55),C_HORE,9707.044362779188,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,157,Railway transportation services,C_TRAI,576975.8066683551,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,158,Other land transportation services,C_TLND,41611.82227124064,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,159,Transportation services via pipelines,C_TPIP,200662.12517261505,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,160,Sea and coastal water transportation services,C_TWAS,929920.0494649846,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,161,Inland water transportation services,C_TWAI,17366342.08249575,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,162,Air transport services (62),C_TAIR,973086.7339418648,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,163,Supporting and auxiliary transport services; travel agency services (63),C_TAUX,13134.931326351334,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,164,Post and telecommunication services (64),C_PTEL,8481.954357507,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,165,"Financial intermediation services, except insurance and pension funding services (65)",C_FINT,29980.07354646474,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,166,"Insurance and pension funding services, except compulsory social security services (66)",C_FINS,6874.620994751787,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,167,Services auxiliary to financial intermediation (67),C_FAUX,4143.483454803917,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,168,Real estate services (70),C_REAL,15261.587402389,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,169,Renting services of machinery and equipment without operator and of personal and household goods (71),C_MARE,103348.89174818716,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,170,Computer and related services (72),C_COMP,3018.3761433515283,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,171,Research and development services (73),C_RESD,7187.465522768485,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,172,Other business services (74),C_OBUS,14049.330698878137,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,173,Public administration and defence services; compulsory social security services (75),C_PADF,47229.631229175546,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,174,Education services (80),C_EDUC,24819.544532351825,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,175,Health and social work services (85),C_HEAL,129799.59973399637,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,176,Food waste for treatment: incineration,C_INCF,30984.115686217,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,177,Paper waste for treatment: incineration,C_INCP,30556.152089164752,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,178,Plastic waste for treatment: incineration,C_INCL,7097536.771796406,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,179,Intert/metal waste for treatment: incineration,C_INCM,8768996.770390004,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,180,Textiles waste for treatment: incineration,C_INCT,6430117.901479838,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,181,Wood waste for treatment: incineration,C_INCW,16936.087106596726,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,182,Oil/hazardous waste for treatment: incineration,C_INCO,7854979.404198653,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,183,Food waste for treatment: biogasification and land application,C_BIOF,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,184,Paper waste for treatment: biogasification and land application,C_BIOP,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,185,Sewage sludge for treatment: biogasification and land application,C_BIOS,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,186,Food waste for treatment: composting and land application,C_COMF,67707.94254136142,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,187,Paper and wood waste for treatment: composting and land application,C_COMW,15491.61398333575,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,188,Food waste for treatment: waste water treatment,C_WASF,77527.2500257952,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,189,Other waste for treatment: waste water treatment,C_WASO,76605.77523261051,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,190,Food waste for treatment: landfill,C_LANF,71548.44291303803,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,191,Paper for treatment: landfill,C_LANP,49913.04685820844,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,192,Plastic waste for treatment: landfill,C_LANL,28508.98962399624,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,193,Inert/metal/hazardous waste for treatment: landfill,C_LANI,45030.62368387213,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,194,Textiles waste for treatment: landfill,C_LANT,20664.154842337863,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,195,Wood waste for treatment: landfill,C_LANW,21992.08375985658,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,196,Membership organisation services n.e.c. (91),C_ORGA,438206.5720138693,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,197,"Recreational, cultural and sporting services (92)",C_RECR,8991.38851552205,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,198,Other services (93),C_OSER,9868.037710767085,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,199,Private households with employed persons (95),C_PRHH,16194.35930875692,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,200,Extra-territorial organizations and bodies,C_EXTO,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,1,Paddy rice,C_PARI,38470.20972944565,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,2,Wheat,C_WHEA,398508598.1178291,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,3,Cereal grains nec,C_OCER,76400.93335724666,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,4,"Vegetables, fruit, nuts",C_FVEG,34413.47663017027,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,5,Oil seeds,C_OILS,110325.12795748618,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,6,"Sugar cane, sugar beet",C_SUGB,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,7,Plant-based fibers,C_FIBR,153937.01403715333,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,8,Crops nec,C_OTCR,141840.1884834437,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,9,Cattle,C_CATL,213330.7629428153,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,10,Pigs,C_PIGS,4480.827387062345,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,11,Poultry,C_PLTR,13965.540463860354,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,12,Meat animals nec,C_OMEA,2953870.266584713,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,13,Animal products nec,C_OANP,72074.72297090098,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,14,Raw milk,C_MILK,43091.72903240279,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,15,"Wool, silk-worm cocoons",C_WOOL,16844027.21873057,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,16,Manure (conventional treatment),C_MANC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,17,Manure (biogas treatment),C_MANB,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,18,"Products of forestry, logging and related services (02)",C_FORE,48328.17236980437,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,19,Fish and other fishing products; services incidental of fishing (05),C_FISH,134126.88951290157,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,20,Anthracite,C_ANTH,9676849.078310288,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,21,Coking Coal,C_COKC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,22,Other Bituminous Coal,C_OTBC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,23,Sub-Bituminous Coal,C_SUBC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,24,Patent Fuel,C_PATF,9676849.072187869,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,25,Lignite/Brown Coal,C_LIBC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,26,BKB/Peat Briquettes,C_BKBP,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,27,Peat,C_PEAT,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,28,"Crude petroleum and services related to crude oil extraction, excluding surveying",C_COIL,968566.9924410884,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,29,"Natural gas and services related to natural gas extraction, excluding surveying",C_GASE,6300002.210104582,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,30,Natural Gas Liquids,C_GASL,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,31,Other Hydrocarbons,C_OGPL,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,32,Uranium and thorium ores (12),C_ORAN,2770964425.1865444,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,33,Iron ores,C_IRON,8914316.946171016,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,34,Copper ores and concentrates,C_COPO,230482195.81852227,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,35,Nickel ores and concentrates,C_NIKO,2194691.880091746,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,36,Aluminium ores and concentrates,C_ALUO,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,37,Precious metal ores and concentrates,C_PREO,225392545.30071747,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,38,"Lead, zinc and tin ores and concentrates",C_LZTO,660073001.275202,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,39,Other non-ferrous metal ores and concentrates,C_ONFO,24269971.50364962,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,40,Stone,C_STON,237244.84629570937,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,41,Sand and clay,C_SDCL,121286.85446878128,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,42,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",C_CHMF,52026.24877756844,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,43,Products of meat cattle,C_PCAT,2143943.5488088494,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,44,Products of meat pigs,C_PPIG,58828.69787599087,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,45,Products of meat poultry,C_PPLT,55612.71241084601,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,46,Meat products nec,C_POME,5687.3358361481,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,47,products of Vegetable oils and fats,C_VOIL,2570479.196441481,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,48,Dairy products,C_DAIR,97703.05925795644,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,49,Processed rice,C_RICE,7547467.799810105,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,50,Sugar,C_SUGR,945457.1441503316,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,51,Food products nec,C_OFOD,20833.73446545888,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,52,Beverages,C_BEVR,39733.971850248505,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,53,Fish products,C_FSHP,22366.64276850652,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,54,Tobacco products (16),C_TOBC,28259.01529675062,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,55,Textiles (17),C_TEXT,43126.07706289865,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,56,Wearing apparel; furs (18),C_GARM,24793.572599868312,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,57,Leather and leather products (19),C_LETH,16925.200850495057,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,58,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),C_WOOD,41603.913764405406,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,59,"Wood material for treatment, Re-processing of secondary wood material into new wood material",C_WOOW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,60,Pulp,C_PULP,523312.3957825924,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,61,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",C_PAPR,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,62,Paper and paper products,C_PAPE,106815.66367827382,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,63,Printed matter and recorded media (22),C_MDIA,28129.898442681944,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,64,Coke Oven Coke,C_COKE,4650341.774397736,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,65,Gas Coke,C_GCOK,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,66,Coal Tar,C_COTA,4650341.800387288,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,67,Motor Gasoline,C_MGSL,209507.04777886288,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,68,Aviation Gasoline,C_AGSL,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,69,Gasoline Type Jet Fuel,C_GJET,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,70,Kerosene Type Jet Fuel,C_KJET,209507.0478505962,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,71,Kerosene,C_KERO,209507.04783320488,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,72,Gas/Diesel Oil,C_DOIL,209507.04778453047,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,73,Heavy Fuel Oil,C_FOIL,209507.0477922216,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,74,Refinery Gas,C_RGAS,209507.0497094722,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,75,Liquefied Petroleum Gases (LPG),C_LPGA,209507.04786069185,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,76,Refinery Feedstocks,C_REFF,209507.04802189063,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,77,Ethane,C_ETHA,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,78,Naphtha,C_NAPT,209507.04747322568,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,79,White Spirit & SBP,C_WHSP,209507.0480334543,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,80,Lubricants,C_LUBR,209507.04789152983,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,81,Bitumen,C_BITU,209507.0481160617,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,82,Paraffin Waxes,C_PARW,209507.052045094,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,83,Petroleum Coke,C_PETC,209507.05677551252,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,84,Non-specified Petroleum Products,C_NSPP,209507.04878166795,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,85,Nuclear fuel,C_NUCF,7691.680820063999,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,86,"Plastics, basic",C_PLAS,99703.24500439598,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,87,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",C_PLAW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,88,N-fertiliser,C_NFER,76989.94448851359,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,89,P- and other fertiliser,C_PFER,107012.22569373185,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,90,Chemicals nec,C_CHEM,34672.56142288999,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,91,Charcoal,C_CHAR,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,92,Additives/Blending Components,C_ADDC,34672.55900694487,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,93,Biogasoline,C_BIOG,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,94,Biodiesels,C_BIOD,34672.56173142675,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,95,Other Liquid Biofuels,C_OBIO,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,96,Rubber and plastic products (25),C_RUBP,27800.52421450979,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,97,Glass and glass products,C_GLAS,373363.5926152098,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,98,"Secondary glass for treatment, Re-processing of secondary glass into new glass",C_GLAW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,99,Ceramic goods,C_CRMC,228015.9989518468,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,100,"Bricks, tiles and construction products, in baked clay",C_BRIK,21271218.300529823,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,101,"Cement, lime and plaster",C_CMNT,783686.1355131397,kg CO2e/M.EUR,2022,3
EXIOBASE,KR,韓國,102,"Ash for treatment, Re-processing of ash into clinker",C_ASHW,0.0,kg CO2e/M.EUR,2022,3
