Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,61,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",C_PAPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,62,Paper and paper products,C_PAPE,24723.2829951,2591672130.83,104827.1838066026,516015.386706,20.871636942726056,130993.659508,5.298392593490198,106815.66367827382
KR,63,Printed matter and recorded media (22),C_MDIA,12034.2015068,332914435.668,27664.02369778208,103458.476148,8.597037043923534,10224.880094,0.8496517270566201,28129.898442681944
KR,64,Coke Oven Coke,C_COKE,3190.58392305,14796008728.8,4637398.384009888,1334950.27125,418.4031210104859,14786.2856084,4.634350941712647,4650341.774397736
KR,65,Gas Coke,C_GCOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,66,Coal Tar,C_COTA,192.900352701,894555788.89,4637398.40992713,80710.110065,418.4031233478486,893.967936193,4.634350967614201,4650341.8003872875
KR,67,Motor Gasoline,C_MGSL,16035.6431216,3331385654.72,207748.80243079405,674249.022931,42.046896268400175,35153.2916218,2.1921971794476107,209507.04777886288
KR,68,Aviation Gasoline,C_AGSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,69,Gasoline Type Jet Fuel,C_GJET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,70,Kerosene Type Jet Fuel,C_KJET,16711.8542572,3471867709.52,207748.80250192515,702681.602646,42.04689628281448,36635.6797785,2.192197180197175,209507.0478505962
KR,71,Kerosene,C_KERO,9479.20405498,1969293290.93,207748.80248467813,398571.109711,42.04689627939874,20780.2843981,2.1921971800135327,209507.04783320488
KR,72,Gas/Diesel Oil,C_DOIL,33675.3414494,6996011857.75,207748.80243640853,1415943.58877,42.04689626971037,73822.9885444,2.1921971795096766,209507.04778453047
KR,73,Heavy Fuel Oil,C_FOIL,9323.20050895,1936883740.68,207748.80244403714,392011.644715,42.046896271154985,20438.2938605,2.1921971795929776,209507.04779222162
KR,74,Refinery Gas,C_RGAS,226.858530515,47129588.47,207748.8043451986,9538.69718808,42.046896655928464,497.318635312,2.192197199651335,209507.0497094722
KR,75,Liquefied Petroleum Gases (LPG),C_LPGA,2985.87723011,620312419.003,207748.80251193306,125546.870214,42.0468962849403,6545.63164458,2.1921971803036455,209507.04786069185
KR,76,Refinery Feedstocks,C_REFF,2974.35984516,617919696.547,207748.80267177633,125062.60002,42.046896317372955,6520.38327079,2.192197181992029,209507.04802189066
KR,77,Ethane,C_ETHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,78,Naphtha,C_NAPT,24002.3591704,4986461365.89,207748.8021277244,1009224.70476,42.046896206960696,52617.9039967,2.1921971762504513,209507.04747322566
KR,79,White Spirit & SBP,C_WHSP,575.645002659,119589560.073,207748.80268324388,24204.0857437,42.04689631960201,1261.92735273,2.192197182119097,209507.0480334543
KR,80,Lubricants,C_LUBR,2776.22661914,576757755.713,207748.80254251868,116731.712735,42.04689629089441,6086.03616726,2.192197180626879,209507.04789152986
KR,81,Bitumen,C_BITU,1145.67064333,238011704.515,207748.80276516158,48171.8947754,42.0468963360917,2511.53595693,2.1921971829792053,209507.04811606166
KR,82,Paraffin Waxes,C_PARW,3.54518442091,736507.832838,207748.80666121977,149.064004634,42.046897124674075,7.7717434464,2.192197224088303,209507.05204509402
KR,83,Petroleum Coke,C_PETC,34.6160328181,7191439.67168,207748.81135193937,1455.49680363,42.04689807403207,75.8851727662,2.1921972735859327,209507.05677551255
KR,84,Non-specified Petroleum Products,C_NSPP,347.499184203,72192539.7094,207748.80342518154,14611.2622215,42.04689646973237,761.786735116,2.1921971899392547,209507.04878166795
KR,85,Nuclear fuel,C_NUCF,6.48204031228,49357.8682133,7614.557428745581,1.26455895971,0.1950865620681712,1.75286521009,0.2704187455868267,7691.680820063999
KR,86,"Plastics, basic",C_PLAS,22975.6376048,2271584802.09,98869.28237479807,343793.341673,14.963386330622475,35979.6588179,1.5659917446810374,99703.24500439598
KR,87,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",C_PLAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,88,N-fertiliser,C_NFER,35.604246656,2727674.47933,76610.93087249283,336.973194569,9.464410181874007,15.3179049919,0.4302269091633382,76989.94448851359
KR,89,P- and other fertiliser,C_PFER,5499.09230043,585384471.356,106451.10854208174,52666.8268413,9.577367311543712,6079.10889329,1.1054749695353623,107012.22569373183
KR,90,Chemicals nec,C_CHEM,176816.534197,6054059401.42,34239.21540434038,1823403.85634,10.31240582008273,96480.8797377,0.5456553041029857,34672.56142288999
KR,91,Charcoal,C_CHAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,92,Additives/Blending Components,C_ADDC,733.417619595,25111642.1089,34239.213018589435,7563.29960188,10.312405101552542,400.19318637,0.5456552660829043,34672.55900694487
KR,93,Biogasoline,C_BIOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,94,Biodiesels,C_BIOD,153.902129491,5269488.20972,34239.21570902079,1587.10123001,10.312405911854595,83.9775140168,0.5456553089586125,34672.56173142675
KR,95,Other Liquid Biofuels,C_OBIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,96,Rubber and plastic products (25),C_RUBP,71692.2730773,1978975023.94,27603.74220254156,81819.1395471,1.1412546434241388,44591.7503072,0.6219882337824651,27800.52421450979
KR,97,Glass and glass products,C_GLAS,14751.1589887,5420760973.3,367480.34357520845,983900.364704,66.69986849560149,223530.308481,15.153406498583161,373363.5926152098
