emission_factor_id,source_database,category_code,category_name_en,category_name_zh,activity_type_en,activity_type_zh,scope3_category,unit,emission_factor,co2_emission,ch4_emission,n2o_emission,geographic_scope,year,tier_level,data_quality,gwp_version,source_url,license,notes,search_text
LEGACY_BIG_CLIMATE_DB_005058,Big Climate DB,OLIVE_TAPENADE,Olive tapenade,,Vegetables and vegetable products,,1,kg CO2e/kg,2.51,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Olive tapenade Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005059,Big Climate DB,STUFFED_FRESH_PASTA,Stuffed fresh pasta,,Cereals and cereal products,,1,kg CO2e/kg,1.86,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Stuffed fresh pasta Cereals and cereal products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005060,Big Climate DB,GRISEKØD_PEPPERONI,"Grisekød, pepperoni",,Meat and poultry,,1,kg CO2e/kg,5.9,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Grisekød, pepperoni Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005061,Big Climate DB,KIDNEY_BEANS_CANNED,"Kidney beans, canned",,Legumes and legume products,,1,kg CO2e/kg,1.1,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Kidney beans, canned Legumes and legume products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005062,Big Climate DB,CHICKEN_WHOLE,"Chicken, whole",,Meat and poultry,,1,kg CO2e/kg,3.26,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Chicken, whole Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005063,Big Climate DB,GRISEKØD_CHORIZO_SLICED,"Grisekød, chorizo, sliced",,Meat and poultry,,1,kg CO2e/kg,6.17,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Grisekød, chorizo, sliced Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005064,Big Climate DB,POTATO_SALAD,Potato salad,,Vegetables and vegetable products,,1,kg CO2e/kg,1.26,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Potato salad Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005065,Big Climate DB,CIDER_4.5%_VOL.,Cider 4.5% vol.,,"Wine, beer and spirits",,1,kg CO2e/kg,1.1,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Cider 4.5% vol. Wine, beer and spirits Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005066,Big Climate DB,FALAFEL_FROST,"Falafel, frost",,Plant products and drinks,,1,kg CO2e/kg,1.88,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Falafel, frost Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005067,Big Climate DB,POTATO_HOTCHPOTCH_BEEF_READY_MEALS,"Potato hotchpotch, beef, ready meals",,Ready meals,,1,kg CO2e/kg,15.7,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Potato hotchpotch, beef, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005068,Big Climate DB,POTATO_HOTCHPOTCH_MIXED_MEAT_READY_MEALS,"Potato hotchpotch, mixed meat, ready meals",,Ready meals,,1,kg CO2e/kg,10.89,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Potato hotchpotch, mixed meat, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005069,Big Climate DB,VEGETABLE_STEAKS,Vegetable steaks,,Plant products and drinks,,1,kg CO2e/kg,1.4,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegetable steaks Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005070,Big Climate DB,SPRING_ROLLS_VEGETABLES_READY_MEALS,"Spring rolls, vegetables, ready meals",,Ready meals,,1,kg CO2e/kg,2.97,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Spring rolls, vegetables, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005071,Big Climate DB,SPRING_ROLLS_CHICKEN_READY_MEALS,"Spring rolls, chicken, ready meals",,Ready meals,,1,kg CO2e/kg,2.47,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Spring rolls, chicken, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005072,Big Climate DB,SPRING_ROLLS_BEEF_READY_MEALS,"Spring rolls, beef, ready meals",,Ready meals,,1,kg CO2e/kg,4.64,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Spring rolls, beef, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005073,Big Climate DB,MEATBALLS_IN_CURRY_WITH_RICE_AND_CURRY_SAUCE_READ,"Meatballs in curry with rice and curry sauce, ready meals",,Ready meals,,1,kg CO2e/kg,2.35,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Meatballs in curry with rice and curry sauce, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005074,Big Climate DB,LEEK_PIE_WITH_BACON_READY_MEALS,"Leek pie with bacon, ready meals",,Ready meals,,1,kg CO2e/kg,1.47,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Leek pie with bacon, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005075,Big Climate DB,CROQUE_MONSIEUR_READY_MEALS,"Croque monsieur, ready meals",,Ready meals,,1,kg CO2e/kg,1.77,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Croque monsieur, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005076,Big Climate DB,CAPERS,Capers,,Vegetables and vegetable products,,1,kg CO2e/kg,0.98,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Capers Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005077,Big Climate DB,BABY_CORN,Baby corn,,Vegetables and vegetable products,,1,kg CO2e/kg,0.65,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Baby corn Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005078,Big Climate DB,BLACK_BEANS_CANNED,"Black beans, canned",,Legumes and legume products,,1,kg CO2e/kg,1.1,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Black beans, canned Legumes and legume products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005079,Big Climate DB,HALF_PEACHES_IN_JUICE,Half peaches in juice,,Fruits and fruit products ,,1,kg CO2e/kg,1.56,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Half peaches in juice Fruits and fruit products  Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005080,Big Climate DB,MARINATED_ARTICHOKES,Marinated artichokes,,Vegetables and vegetable products,,1,kg CO2e/kg,3.93,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Marinated artichokes Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005081,Big Climate DB,CORNICHONS,Cornichons,,Vegetables and vegetable products,,1,kg CO2e/kg,2.87,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Cornichons Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005082,Big Climate DB,GARLIC_IN_OIL,Garlic in oil,,Vegetables and vegetable products,,1,kg CO2e/kg,2.62,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Garlic in oil Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005083,Big Climate DB,HALF_PEARS_IN_JUICE,Half pears in juice,,Fruits and fruit products,,1,kg CO2e/kg,1.16,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Half pears in juice Fruits and fruit products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005084,Big Climate DB,MARINATED_GRILLED_PEPPERS,Marinated grilled peppers,,Vegetables and vegetable products,,1,kg CO2e/kg,2.81,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Marinated grilled peppers Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005085,Big Climate DB,TAHIN_SESAME_PASTE,"Tahin, sesame paste",,Seasonings and spices,,1,kg CO2e/kg,5.54,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Tahin, sesame paste Seasonings and spices Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005086,Big Climate DB,SUNDRIED_TOMATOES,Sundried tomatoes,,Vegetables and vegetable products,,1,kg CO2e/kg,2.33,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Sundried tomatoes Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005087,Big Climate DB,RED_LENTILS_DRIED,"Red lentils, dried",,Legumes and legume products,,1,kg CO2e/kg,2.46,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Red lentils, dried Legumes and legume products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005088,Big Climate DB,AJVAR_RELISH,"Ajvar, relish",,Vegetables and vegetable products,,1,kg CO2e/kg,2.84,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Ajvar, relish Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005089,Big Climate DB,VEGAN_BEAN_PASTE,Vegan bean paste,,Plant products and drinks,,1,kg CO2e/kg,1.89,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan bean paste Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005090,Big Climate DB,PLANT_PASTE_PEA_PROTEIN_AND_MUSHROOM,"Plant paste, pea protein and mushroom",,Plant products and drinks,,1,kg CO2e/kg,0.82,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Plant paste, pea protein and mushroom Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005091,Big Climate DB,CHILLI_CHEESE_TOPS,Chilli cheese tops,,"Milk, dairy products and eggs",,1,kg CO2e/kg,1.64,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Chilli cheese tops Milk, dairy products and eggs Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005092,Big Climate DB,MOZARELLA_STICKS,Mozarella sticks,,"Milk, dairy products and eggs",,1,kg CO2e/kg,2.24,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Mozarella sticks Milk, dairy products and eggs Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005093,Big Climate DB,CHILI_CON_CARNE_READY_MEALS,"Chili con carne, ready meals",,Ready meals,,1,kg CO2e/kg,25.05,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Chili con carne, ready meals Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005094,Big Climate DB,VEGAN_BALL_SOY_BASED,"Vegan ball, soy based",,Plant products and drinks,,1,kg CO2e/kg,0.82,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan ball, soy based Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005095,Big Climate DB,VEGAN_SCHNITZEL_SOY_BASED,"Vegan schnitzel, soy based",,Plant products and drinks,,1,kg CO2e/kg,1.95,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan schnitzel, soy based Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005096,Big Climate DB,VEGAN_BURGER_SOY_BASED,"Vegan burger, soy based",,Plant products and drinks,,1,kg CO2e/kg,0.83,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan burger, soy based Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005097,Big Climate DB,VEGAN_MINCED_PEA_BASED,"Vegan minced, pea based",,Plant products and drinks,,1,kg CO2e/kg,0.84,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan minced, pea based Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005098,Big Climate DB,VEGAN_SAUSAGE_SOY_BASED,"Vegan sausage, soy based",,Plant products and drinks,,1,kg CO2e/kg,1.58,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan sausage, soy based Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005099,Big Climate DB,VEGAN_NUGGET_SOY_BASED,"Vegan nugget, soy based",,Plant products and drinks,,1,kg CO2e/kg,2.06,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan nugget, soy based Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005100,Big Climate DB,VEGAN_PULLED_BEANS,Vegan pulled beans,,Plant products and drinks,,1,kg CO2e/kg,2.15,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan pulled beans Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005101,Big Climate DB,PORK_PULLED_PORK,"Pork, pulled pork",,Meat and poultry,,1,kg CO2e/kg,4.52,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Pork, pulled pork Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005102,Big Climate DB,BEEF_PULLED_BEEF,"Beef, pulled beef",,Meat and poultry,,1,kg CO2e/kg,46.07,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Beef, pulled beef Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005103,Big Climate DB,VEGAN_CHORIZO,Vegan chorizo,,Plant products and drinks,,1,kg CO2e/kg,1.82,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan chorizo Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005104,Big Climate DB,RICE_NOODLES,Rice noodles,,Cereals and cereal products,,1,kg CO2e/kg,4.59,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Rice noodles Cereals and cereal products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005105,Big Climate DB,JALAPENOS,Jalapenos,,Vegetables and vegetable products,,1,kg CO2e/kg,1.43,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Jalapenos Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005106,Big Climate DB,TACO_SHELLS,Taco shells,,Cereals and cereal products,,1,kg CO2e/kg,2.19,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Taco shells Cereals and cereal products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005107,Big Climate DB,MANGO_CHUTNEY,Mango chutney,,Fruits and fruit products,,1,kg CO2e/kg,2.85,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Mango chutney Fruits and fruit products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005108,Big Climate DB,GREEN_CURRY_PASTE,Green curry paste,,Seasonings and spices,,1,kg CO2e/kg,1.98,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Green curry paste Seasonings and spices Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005109,Big Climate DB,NOODLES_EGGS,"Noodles, eggs",,Cereals and cereal products,,1,kg CO2e/kg,1.43,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Noodles, eggs Cereals and cereal products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005110,Big Climate DB,RICE_PANCAKES,Rice pancakes,,Cereals and cereal products,,1,kg CO2e/kg,4.21,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Rice pancakes Cereals and cereal products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005111,Big Climate DB,VEGAN_ICE_CREAM_OATS,"Vegan ice cream, oats",,Plant products and drinks,,1,kg CO2e/kg,1.98,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan ice cream, oats Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005112,Big Climate DB,VEGAN_MAYO,Vegan mayo,,Seasonings and spices,,1,kg CO2e/kg,2.93,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan mayo Seasonings and spices Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005113,Big Climate DB,VEGAN_MUSHROOM_BURGER,Vegan mushroom burger,,Plant products and drinks,,1,kg CO2e/kg,1.44,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan mushroom burger Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005114,Big Climate DB,VEGAN_COLD_CUTS,Vegan cold cuts,,Plant products and drinks,,1,kg CO2e/kg,2.73,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan cold cuts Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005115,Big Climate DB,VEGAN_BLOCK,Vegan block,,Plant products and drinks,,1,kg CO2e/kg,2.95,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan block Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005116,Big Climate DB,MAGARINE,Magarine,,Plant products and drinks,,1,kg CO2e/kg,2.88,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Magarine Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005117,Big Climate DB,VEGAN_BACON,Vegan bacon,,Plant products and drinks,,1,kg CO2e/kg,0.24,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan bacon Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005118,Big Climate DB,VEGAN_FILLET_PIECES,Vegan fillet pieces,,Plant products and drinks,,1,kg CO2e/kg,1.98,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Vegan fillet pieces Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005119,Big Climate DB,FALAFEL_MINCE,Falafel mince,,Plant products and drinks,,1,kg CO2e/kg,1.83,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Falafel mince Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005120,Big Climate DB,PEA_DRINK,Pea drink,,Plant products and drinks,,1,kg CO2e/kg,0.55,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Pea drink Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005121,Big Climate DB,PORTOBELLO_MUSHROOM,Portobello mushroom,,Mushrooms and mushroom products,,1,kg CO2e/kg,0.26,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Portobello mushroom Mushrooms and mushroom products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005122,Big Climate DB,FOOD_GRAIN_KAMUT,"Food grain, kamut",,Cereals and cereal products,,1,kg CO2e/kg,1.54,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Food grain, kamut Cereals and cereal products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005123,Big Climate DB,CHILI_SAUCE,Chili Sauce,,Seasonings and spices,,1,kg CO2e/kg,1.94,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Chili Sauce Seasonings and spices Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005124,Big Climate DB,RED_ONION,Red onion,,Vegetables and vegetable products,,1,kg CO2e/kg,0.7,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Red onion Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005125,Big Climate DB,BASIL_FRESH,"Basil, fresh",,Vegetables and vegetable products,,1,kg CO2e/kg,0.33,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Basil, fresh Vegetables and vegetable products Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005126,Big Climate DB,BASIL_DRIED,"Basil, dried",,Seasonings and spices,,1,kg CO2e/kg,7.34,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Basil, dried Seasonings and spices Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005127,Big Climate DB,COLD_BUTTERMILK_SOUP,Cold buttermilk soup,,"Milk, dairy products and eggs",,1,kg CO2e/kg,0.96,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Cold buttermilk soup Milk, dairy products and eggs Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005128,Big Climate DB,BEEF_LOW_FAT_,"Beef, low fat ",,Meat and poultry,,1,kg CO2e/kg,43.21,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Beef, low fat  Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005129,Big Climate DB,PORK_GRILLED_SAUSAGES,"Pork, grilled sausages",,Meat and poultry,,1,kg CO2e/kg,2.13,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Pork, grilled sausages Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005130,Big Climate DB,APPLE_JUICE_FROM_CONCENTRATE_PLASTIC_BOTTLE,"Apple juice, from concentrate, plastic bottle",,Beverages,,1,kg CO2e/kg,1.63,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Apple juice, from concentrate, plastic bottle Beverages Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005131,Big Climate DB,LAMB_MINCED,"Lamb, minced",,Meat and poultry,,1,kg CO2e/kg,30.4,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Lamb, minced Meat and poultry Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005132,Big Climate DB,BURGER_BUN,Burger bun,,Bread and bakery products,,1,kg CO2e/kg,0.94,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Burger bun Bread and bakery products Scope 3 Category 1 Big Climate DB kg CO2e/kg
LEGACY_BIG_CLIMATE_DB_005133,Big Climate DB,BLUE_CHEESE,Blue cheese,,"Milk, dairy products and eggs",,1,kg CO2e/kg,2.24,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Blue cheese Milk, dairy products and eggs Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005134,Big Climate DB,GOAT_CHEESE,Goat cheese,,"Milk, dairy products and eggs",,1,kg CO2e/kg,2.24,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Goat cheese Milk, dairy products and eggs Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005135,Big Climate DB,VEGAN_CHEESE_GRATED_OR_SLICED,"Vegan cheese, grated or sliced",,Plant products and drinks,,1,kg CO2e/kg,0.92,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Vegan cheese, grated or sliced Plant products and drinks Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005136,Big Climate DB,SAMOSA_VEGETARIAN_FROST,"Samosa, vegetarian frost",,Ready meals,,1,kg CO2e/kg,1.27,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,"Samosa, vegetarian frost Ready meals Scope 3 Category 1 Big Climate DB kg CO2e/kg"
LEGACY_BIG_CLIMATE_DB_005137,Big Climate DB,COLD_CHOCOLATE,Cold chocolate,,Candy and sugar products,,1,kg CO2e/kg,5.28,,,,DK,2022,2.0,Medium,AR5,,Check source database,Migrated from Big Climate DB,Cold chocolate Candy and sugar products Scope 3 Category 1 Big Climate DB kg CO2e/kg
