name,emission_factor,unit_standard,unit_original,source,region,category,base_year,source_dept,tier,search_text,duplicate_group_key,alternate_version_count,duplicate_sources,duplicate_years,dedupe_note
焦炭 / 焦炭 / Coke / Coke Oven Coke and Lignite Coke 固定燃燒排放係數,107425.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"焦炭 / 焦炭 / Coke / Coke Oven Coke and Lignite Coke 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=107000.0, CH4=1.0, N2O=1.5, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",焦炭 / 焦炭 / Coke / Coke Oven Coke and Lignite Coke 固定燃燒排放係數 | tj | 107425.5,0,CCA GHG Factor Table,2024,
煤氣焦碳 / Gas Coke 固定燃燒排放係數,107054.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"煤氣焦碳 / Gas Coke 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=107000.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",煤氣焦碳 / Gas Coke 固定燃燒排放係數 | tj | 107054.5,0,CCA GHG Factor Table,2024,
煤焦油 / Coal Tar 固定燃燒排放係數,81125.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"煤焦油 / Coal Tar 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=80700.0, CH4=1.0, N2O=1.5, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",煤焦油 / Coal Tar 固定燃燒排放係數 | tj | 81125.5,0,CCA GHG Factor Table,2024,
衍生氣體 / 煤氣廠氣體 / Derived Gases / Gas Works Gas 固定燃燒排放係數,44454.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"衍生氣體 / 煤氣廠氣體 / Derived Gases / Gas Works Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=44400.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",衍生氣體 / 煤氣廠氣體 / Derived Gases / Gas Works Gas 固定燃燒排放係數 | tj | 44454.5,0,CCA GHG Factor Table,2024,
焦爐氣 / Coke Oven Gas 固定燃燒排放係數,44454.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"焦爐氣 / Coke Oven Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=44400.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",焦爐氣 / Coke Oven Gas 固定燃燒排放係數 | tj | 44454.5,0,CCA GHG Factor Table,2024,
高爐氣 / Blast Furnace Gas 固定燃燒排放係數,260054.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"高爐氣 / Blast Furnace Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=260000.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",高爐氣 / Blast Furnace Gas 固定燃燒排放係數 | tj | 260054.5,0,CCA GHG Factor Table,2024,
轉爐氣 / Oxygen Steel Furnace Gas 固定燃燒排放係數,182054.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"轉爐氣 / Oxygen Steel Furnace Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=182000.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",轉爐氣 / Oxygen Steel Furnace Gas 固定燃燒排放係數 | tj | 182054.5,0,CCA GHG Factor Table,2024,
天然氣 / Natural Gas 固定燃燒排放係數,56154.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"天然氣 / Natural Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=56100.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",天然氣 / Natural Gas 固定燃燒排放係數 | tj | 56154.5,0,CCA GHG Factor Table,2024,
都市廢棄物 - 非生質部分 / Municipal Wastes (non-biomass fraction) 固定燃燒排放係數,93600.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"都市廢棄物 - 非生質部分 / Municipal Wastes (non-biomass fraction) 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=91700.0, CH4=30.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",都市廢棄物 - 非生質部分 / Municipal Wastes (non-biomass fraction) 固定燃燒排放係數 | tj | 93600.0,0,CCA GHG Factor Table,2024,
事業廢棄物 / Industrial Wastes 固定燃燒排放係數,144900.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"事業廢棄物 / Industrial Wastes 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=143000.0, CH4=30.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",事業廢棄物 / Industrial Wastes 固定燃燒排放係數 | tj | 144900.0,0,CCA GHG Factor Table,2024,
廢油 / Waste Oils 固定燃燒排放係數,75200.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"廢油 / Waste Oils 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=73300.0, CH4=30.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",廢油 / Waste Oils 固定燃燒排放係數 | tj | 75200.0,0,CCA GHG Factor Table,2024,
泥煤 / Peat 固定燃燒排放係數,106425.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"泥煤 / Peat 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=106000.0, CH4=1.0, N2O=1.5, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",泥煤 / Peat 固定燃燒排放係數 | tj | 106425.5,0,CCA GHG Factor Table,2024,
固體生質燃料 / 木材/ 廢材 / Solid Biofuels / Wood/Wood Waste 固定燃燒排放係數,113900.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"固體生質燃料 / 木材/ 廢材 / Solid Biofuels / Wood/Wood Waste 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=112000.0, CH4=30.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",固體生質燃料 / 木材/ 廢材 / Solid Biofuels / Wood/Wood Waste 固定燃燒排放係數 | tj | 113900.0,0,CCA GHG Factor Table,2024,
亞硫酸鹽廢液 / 黑液 / Sulphite lyes (Black Liquor) 固定燃燒排放係數,95914.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"亞硫酸鹽廢液 / 黑液 / Sulphite lyes (Black Liquor) 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=95300.0, CH4=3.0, N2O=2.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",亞硫酸鹽廢液 / 黑液 / Sulphite lyes (Black Liquor) 固定燃燒排放係數 | tj | 95914.0,0,CCA GHG Factor Table,2024,
其他初級固體生質 / Other Primary Solid Biomass 固定燃燒排放係數,101900.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"其他初級固體生質 / Other Primary Solid Biomass 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=100000.0, CH4=30.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",其他初級固體生質 / Other Primary Solid Biomass 固定燃燒排放係數 | tj | 101900.0,0,CCA GHG Factor Table,2024,
木炭 / Charcoal 固定燃燒排放係數,118660.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"木炭 / Charcoal 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=112000.0, CH4=200.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",木炭 / Charcoal 固定燃燒排放係數 | tj | 118660.0,0,CCA GHG Factor Table,2024,
液體生質燃料 / 生質汽油 / Liquid Biofuels / Biogasoline 固定燃燒排放係數,71043.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"液體生質燃料 / 生質汽油 / Liquid Biofuels / Biogasoline 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=70800.0, CH4=3.0, N2O=0.6, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",液體生質燃料 / 生質汽油 / Liquid Biofuels / Biogasoline 固定燃燒排放係數 | tj | 71043.0,0,CCA GHG Factor Table,2024,
生質柴油 / Biodiesels 固定燃燒排放係數,71043.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"生質柴油 / Biodiesels 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=70800.0, CH4=3.0, N2O=0.6, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",生質柴油 / Biodiesels 固定燃燒排放係數 | tj | 71043.0,0,CCA GHG Factor Table,2024,
其他液體生質燃料 / Other Liquid Biofuels 固定燃燒排放係數,79843.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"其他液體生質燃料 / Other Liquid Biofuels 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=79600.0, CH4=3.0, N2O=0.6, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",其他液體生質燃料 / Other Liquid Biofuels 固定燃燒排放係數 | tj | 79843.0,0,CCA GHG Factor Table,2024,
氣體生質燃料 / 掩埋沼氣 / Gas Biomass / Landfill Gas 固定燃燒排放係數,54654.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"氣體生質燃料 / 掩埋沼氣 / Gas Biomass / Landfill Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=54600.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",氣體生質燃料 / 掩埋沼氣 / Gas Biomass / Landfill Gas 固定燃燒排放係數 | tj | 54654.5,0,CCA GHG Factor Table,2024,
污泥沼氣 / Sludge Gas 固定燃燒排放係數,54654.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"污泥沼氣 / Sludge Gas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=54600.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",污泥沼氣 / Sludge Gas 固定燃燒排放係數 | tj | 54654.5,0,CCA GHG Factor Table,2024,
其他氣體生質燃料 / Other Biogas 固定燃燒排放係數,54654.5,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"其他氣體生質燃料 / Other Biogas 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=54600.0, CH4=1.0, N2O=0.1, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",其他氣體生質燃料 / Other Biogas 固定燃燒排放係數 | tj | 54654.5,0,CCA GHG Factor Table,2024,
其他非石化燃料 / 都市廢棄物 - 生質部分 / Other non-fossil fuels / Municipal Wastes (biomass fraction) 固定燃燒排放係數,101900.0,TJ,TJ,CCA GHG Factor Table,TW,固定燃燒排放源,2024,環境部氣候變遷署,1,"其他非石化燃料 / 都市廢棄物 - 生質部分 / Other non-fossil fuels / Municipal Wastes (biomass fraction) 固定燃燒排放係數 TJ 固定燃燒排放源 由公告 kg/TJ 係數換算為 kg CO2e/TJ：CO2=100000.0, CH4=30.0, N2O=4.0, GWP 使用 CO2=1, CH4=28, N2O=265。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7",其他非石化燃料 / 都市廢棄物 - 生質部分 / Other non-fossil fuels / Municipal Wastes (biomass fraction) 固定燃燒排放係數 | tj | 101900.0,0,CCA GHG Factor Table,2024,
車用汽油 / Motor Gasoline 移動燃燒 CO2 排放係數,69300.0,TJ,TJ,CCA GHG Factor Table,TW,移動燃燒排放源,2024,環境部氣候變遷署,1,車用汽油 / Motor Gasoline 移動燃燒 CO2 排放係數 TJ 移動燃燒排放源 公告 CO2 係數，單位 kg CO2/TJ；作為 kg CO2e/TJ 使用。原始 CO2=69300.0。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7,車用汽油 / Motor Gasoline 移動燃燒 CO2 排放係數 | tj | 69300.0,0,CCA GHG Factor Table,2024,
柴油 / Gas/ Diesel 移動燃燒 CO2 排放係數,74100.0,TJ,TJ,CCA GHG Factor Table,TW,移動燃燒排放源,2024,環境部氣候變遷署,1,柴油 / Gas/ Diesel 移動燃燒 CO2 排放係數 TJ 移動燃燒排放源 公告 CO2 係數，單位 kg CO2/TJ；作為 kg CO2e/TJ 使用。原始 CO2=74100.0。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7,柴油 / Gas/ Diesel 移動燃燒 CO2 排放係數 | tj | 74100.0,0,CCA GHG Factor Table,2024,
液化石油氣 / Liquefied Petroleum Gases 移動燃燒 CO2 排放係數,63100.0,TJ,TJ,CCA GHG Factor Table,TW,移動燃燒排放源,2024,環境部氣候變遷署,1,液化石油氣 / Liquefied Petroleum Gases 移動燃燒 CO2 排放係數 TJ 移動燃燒排放源 公告 CO2 係數，單位 kg CO2/TJ；作為 kg CO2e/TJ 使用。原始 CO2=63100.0。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7,液化石油氣 / Liquefied Petroleum Gases 移動燃燒 CO2 排放係數 | tj | 63100.0,0,CCA GHG Factor Table,2024,
煤油 / Kerosene 移動燃燒 CO2 排放係數,71900.0,TJ,TJ,CCA GHG Factor Table,TW,移動燃燒排放源,2024,環境部氣候變遷署,1,煤油 / Kerosene 移動燃燒 CO2 排放係數 TJ 移動燃燒排放源 公告 CO2 係數，單位 kg CO2/TJ；作為 kg CO2e/TJ 使用。原始 CO2=71900.0。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7,煤油 / Kerosene 移動燃燒 CO2 排放係數 | tj | 71900.0,0,CCA GHG Factor Table,2024,
潤滑油 / Lubricants 移動燃燒 CO2 排放係數,73300.0,TJ,TJ,CCA GHG Factor Table,TW,移動燃燒排放源,2024,環境部氣候變遷署,1,潤滑油 / Lubricants 移動燃燒 CO2 排放係數 TJ 移動燃燒排放源 公告 CO2 係數，單位 kg CO2/TJ；作為 kg CO2e/TJ 使用。原始 CO2=73300.0。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7,潤滑油 / Lubricants 移動燃燒 CO2 排放係數 | tj | 73300.0,0,CCA GHG Factor Table,2024,
壓縮天然氣 / Compressed Natural Gas 移動燃燒 CO2 排放係數,56100.0,TJ,TJ,CCA GHG Factor Table,TW,移動燃燒排放源,2024,環境部氣候變遷署,1,壓縮天然氣 / Compressed Natural Gas 移動燃燒 CO2 排放係數 TJ 移動燃燒排放源 公告 CO2 係數，單位 kg CO2/TJ；作為 kg CO2e/TJ 使用。原始 CO2=56100.0。 台灣 環境部 氣候變遷署 Scope 3 Category 3/4/5/6/7,壓縮天然氣 / Compressed Natural Gas 移動燃燒 CO2 排放係數 | tj | 56100.0,0,CCA GHG Factor Table,2024,
