category,code,name,is_fixed_asset,ghg_category,description
機械及設備,,資料分配器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,駕駛綜合體能測驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙氏電氣磁石,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電氣泳動裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分別採集分析器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動給水裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,殺菌消毒裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,ＴＺ試驗裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,土壤肥力測定箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,土壤酸濕度計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,土壤水份測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,發芽器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,種子發芽溫度調節器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,種子計數器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,種子風選器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,粒度分散裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨粉機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,原子吸收光譜儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,生長控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,種子稔度測定裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,種子發芽試驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磁帶清洗檢驗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電路實驗盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸汽鍋輪實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,對流箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,槓桿實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滑輪實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,齒輪組,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,浸入式冷凝器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,節分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,流度錐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真直度檢驗儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電流脫鈣器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電冰脈動儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,體液藥品探查分析器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,定壓輸送液幫浦,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輪軸,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,衝突球,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,發電機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,生物培育器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,桌上型清洗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,厭氣性細菌檢定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,錠劑溶離試驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蛋白定量光度計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,比濁計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動細胞收集裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,化學吸引力定量器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微量細胞收集器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,織物透氣性試驗儀器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,藥物溶離測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,克氏含氮有機物分解裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,細菌培養裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,免疫擴散度量計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液相層析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,浸水循環器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,人工氣候箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,黴菌計算盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,捕植蟎收集器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,去離子水製造器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,靈敏儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,吸管補助器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,種子活力自動分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,植物蒸散率測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分離管切割器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,影像分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振盪發酵器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高效能液態色層分析儀偵測器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,薄膜色層掃瞄儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,遠心微粒加濕機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溶劑梯度控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,基本水文系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,強迫渦流儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,牛乳液超滲透器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,醱酵槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加速度感應子,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,矽控蒸餾控制箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,共振測定裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,荷重測定裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,抗體力價分析糸統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水中氧空氣氧水溫測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切削力分析系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,切削力頻譜分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,超音波發振器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,表面粗糙度測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真圓度測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣壓控制實驗台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,增量式角度編碼器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,閃爍同時符合系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷水循環系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,嫌氣性微生物培養器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷卻系統設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,無菌通風設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振盪培養器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微生物分析檢查裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,澄清系數測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,果汁製造裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,快速粉碎機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,超音波洗淨器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拼裝冷藏庫,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鹽度計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠強度測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,稻殼媒裂反應器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,模擬電力系統裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸散作用實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,呼吸實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,光合作用實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,手持振動計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,探漏燈,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,超音波探傷器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,不銹鋼含鐵量測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,測漏器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,控制整流伺服系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微電腦溫度應變測量及控制系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,步進馬達驅動器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體混合機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高週波金屬熱處理機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,生物冷凍儲存儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,變溫裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,流變計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溶媒控制系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,麵包測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輸送式燒烤臺,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,殺蟲劑噴灑台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,封融器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溶解氧測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,位移轉換器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加色視圖儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,藥劑篩選誘蟲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,快速蛋白質分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液壓力伺服系統及測記儀器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,低溫控制箱及控溫系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水力學試驗台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,哈佛注入輸出泵,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液相層析儀溶煤輸送器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,精密電子定位儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輝光放電真空系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,耐酸鹼電磁開關,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴油機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水中噴音器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,偵檢器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,濃縮蒸發器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,快速沉積物分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,曳引機馬力測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,流動床反應筒,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,紫外線晒板機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動分離收樣設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,扭轉強震器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,雷射掃描濃度測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,雷射測量儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,細胞存儲裝備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動噴霧器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,毒氣櫃,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,成份分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,矽測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,三次元座標測定機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,測光錶,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,綜合電機實驗組,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣封裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空預冷裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾浴器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體偵測器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,動物剪毛機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,模態顯示程式儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,隔膜式氧氣電極,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振動式磁儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電泳脫色裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電漿處理器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓電轉換器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,汽水機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動蒸煮設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微位儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,橡膠製模機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鹵素檢查照射燈,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,推進器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,色差計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,卵質檢查裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,伸縮計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,光子感應器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,ＬＣＲ多頻道測試器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,參數分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氮氧化物測試儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微控定位台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,光源切斷器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,打粒機模子,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液相層析管柱填裝器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,流體化床裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,玻璃儀器涼乾器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氮箱低溫裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑄造用金屬模板及砂箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,ＩＲ用打片機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,迴轉信號接受器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電動加熱成型模,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,粗纖維分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,撚度測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,網線拉力實驗儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振盪溫度勾配培養裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磁性轉送器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,測量及控制輔助系統設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,控制教學實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷凍槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,轉漬器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微電腦司服實驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,標準濃縮器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,金相試片嵌裝器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,胴裂測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,英斗測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,剝粒器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,檢視器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,石噸切斷機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,化學需氧量加熱迴流裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空抽吸裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油脂抽提裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣墊軌道實驗裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電力線分佈實驗,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體透過率測定裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微波訓練儀器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,萬向接頭,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,玻璃微電極製造器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空鍍膜儀器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電子微探分析用標本成型,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,明度對比計反明度對比標,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,梯度混合色層裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,頻率追蹤器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,晶體特性曲線顯示器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓泥板機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,剛度計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油壓電磁閥比例閥與伺服系統單元,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,環境測定儀器資料蒐集處理系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,色調計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,染色用溶劑純化裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,火焰燃燒器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,界達電位測試儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,有機蒸氣測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,地下水檢層測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,誘電率測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,Ｘ光能譜儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,葉綠素計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,定位羅遠機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,實驗資料收集控制系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,毒氣偵測器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,酵素免疫微量盤清洗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電子束蒸發儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液體閃爍計數儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電化學檢出器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高速磨擦試驗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動磨片系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膠層板脫笆槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輻射防護鉛屏工作台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,燈光控制儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,升降台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微生物發光體計數器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,食物鮮度檢查器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,時域分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,預混室,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體自動轉換器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,純化濃縮器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,試管混合器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動瞄準儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,固液萃取裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溫風機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電透裝置系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,凝集反應試驗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高壓水銀燈安定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高精度粉體氣流分級機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,精密雙色射出機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,化學清洗槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷凍空調訓練機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,去氧核糖核酸照像分析,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高效率蛋白分離輸液器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,聲音啟動繼電器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電熱貼合機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電析槽墊片打孔機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,空氣過濾器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,中線校正儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體前級處理系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輝光放電化學氣相蒸鎮系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,樣品切割機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,皂化質測器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滲透性測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,低頻率局部振動計測儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,渦輪式分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,食物組織測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,澱粉性狀分析儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,軸承震波測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,平台校正儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高頻動率放大器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱油試驗壓克力槽及附件,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱像測錄儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱輻射測錄系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,雙頭小切片台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鉛筒電冰器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,瓦斯烙印器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,Ｘ－Ｙ座標計數儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微動儀資料印字機及顯示器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,標準試片,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高速氣體燃燒器燃燒系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,試驗篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,標準吸量管,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,防震台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,生長錐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,編集機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,力距表,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輝光放電系統隔離室,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,標準測試球,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,複照機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,河川沈積台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分汪器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,夾持力測試器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,中空纖維透析濃縮器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,纖維測定裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,舒適度測試器及記錄器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體吸附測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,計量送料器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,厭氧操作箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱熔膠塗佈儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溶氧放大器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙塵自動等速吸引裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣液平衡實驗設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷熱衝擊試驗器備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,攪拌式結晶罐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,平火焰多燃燒預混式,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,有機易揮發物採樣裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱接著機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙道氣ＨＣＬ採樣系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙道氣加熱調整器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙道氣稀釋系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,無塵實驗室及附屬設備工程,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,圓動樣品盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱卡計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,粉應測定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,液氯殺菌器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,嫌氣菌培養設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,排氣裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,Ｘ－光焊縫檢驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,震動撞鎚機,True,2,機械設備通常為固定資產，屬於 Category 2
