Record ID,原始採購／標案名稱,標準品名候選,官方財物次分類,產業分類候選,採購品類候選,Scope 3候選,採購機關,公開案號,公開日期,決標金額(元),官方回查網址,來源紀錄ID,資料狀態,人工覆核註記
RP-0171,113-115年總分院耐籠三維多孔鈦合金椎間融合器(T)單價合約招標案,113-115年總分院耐籠三維多孔鈦合金椎間融合器(T)單價合約招標案,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立臺灣大學醫學院附設醫院,UM130180,2024-07-01,86400000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615685.xml,BDM-1-70615685,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0172,「PACS醫療影像伺服主機」購置案,「PACS醫療影像伺服主機」購置案,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,衛生福利部基隆醫院,T1130226,2024-07-01,4955000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615692.xml,BDM-1-70615692,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0173,文化景觀明建新村監視器系統汰換建置及維護開口契約,文化景觀明建新村監視器系統汰換建置及維護開口契約,"收音機、電視,通訊器材及儀器",電子通訊,通訊／電子設備,範疇3 類別1,高雄市政府文化局,113035,2024-07-01,6142500,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615694.xml,BDM-1-70615694,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0174,「台糖高雄市鹽埕區大勇路11號4樓部分空間租賃採購案」,「台糖高雄市鹽埕區大勇路11號4樓部分空間租賃採購案」,建地及相關土地,其他產業,其他財物,範疇3 類別1,高雄市政府文化局,113102,2024-07-01,8066760,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615698.xml,BDM-1-70615698,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0175,113年度贓證物品管理智能庫房建置採購案,113年度贓證物品管理智能庫房建置,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,臺灣臺南地方檢察署,1130625,2024-07-01,2014850,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615704.xml,BDM-1-70615704,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0176,113年度執行科分離式冷氣額外項採購案,113年度執行科分離式冷氣額外項,家用電器及其零件,其他產業,其他財物,範疇3 類別1,臺灣臺南地方檢察署,1130619,2024-07-01,216210,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615708.xml,BDM-1-70615708,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0177,113年臺中市第十四屆全市運動大會獎品組採購案,113年臺中市第十四屆全市運動大會獎品組,其他製造商品,其他產業,其他財物,範疇3 類別1,臺中市立惠文高級中學,113017,2024-07-01,411480,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615712.xml,BDM-1-70615712,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0178,「微區掃描式X光螢光光譜分析儀｣採購案,「微區掃描式X光螢光光譜分析儀｣,"光學儀器,攝影設備及其零件與附件",儀器光電,儀器／光學設備,範疇3 類別1,國立自然科學博物館,113-B19,2024-07-01,6000000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615732.xml,BDM-1-70615732,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0179,Procurementofmedicalequipmentandconsumables,Procurementofmedicalequipmentandconsumables,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,財團法人國際合作發展基金會,TTM-Eswatini-2024-001,2024-07-01,3867082,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615738.xml,BDM-1-70615738,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0180,113學年度附設幼兒園餐點--飲品點心類食材採購,113學年度附設幼兒園餐點--飲品點心類食材採購,"穀粉,澱粉及澱粉製品;其他食品",食品農產,食品／農產,範疇3 類別1,臺北市國語實驗國民小學,113B07,2024-07-01,566355,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615742.xml,BDM-1-70615742,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0181,113學年度附設幼兒園餐點--非生鮮食材類食材採購,113學年度附設幼兒園餐點--非生鮮食材類食材採購,"穀粉,澱粉及澱粉製品;其他食品",食品農產,食品／農產,範疇3 類別1,臺北市國語實驗國民小學,113B08,2024-07-01,1270845,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615743.xml,BDM-1-70615743,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0182,10M3/h天然氣微電腦膜式氣量計300PC,10M3/h天然氣微電腦膜式氣量計300PC,做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,資訊電子,資訊設備／軟體,範疇3 類別1,台灣中油股份有限公司天然氣事業部公用天然氣營業處,L3113N006,2024-07-01,4999050,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615748.xml,BDM-1-70615748,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0183,113年統一發票推行暨「行動e報稅好禮相送」租稅宣導活動電子禮券(購物金)採購案,113年統一發票推行暨「行動e報稅好禮相送」租稅宣導活動電子禮券(購物金),"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,財政部中區國稅局,113027,2024-07-01,4020000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615758.xml,BDM-1-70615758,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0184,113年大尺寸觸控式顯示器及黑板設備採購案,113年大尺寸觸控式顯示器及黑板設備,"收音機、電視,通訊器材及儀器",電子通訊,通訊／電子設備,範疇3 類別1,國立臺東大學附設實驗國民小學,1130530,2024-07-01,2000000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615761.xml,BDM-1-70615761,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0185,骨科踝關節髓內釘系統採購案,骨科踝關節髓內釘系統,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,衛生福利部桃園醫院,TYGH113090,2024-07-01,2763648,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615774.xml,BDM-1-70615774,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0186,113學年度學校午餐外訂桶餐採購案,113學年度學校午餐外訂桶餐,"穀粉,澱粉及澱粉製品;其他食品",食品農產,食品／農產,範疇3 類別1,臺北市內湖區東湖國民小學,dhes11313,2024-07-01,20187240,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615779.xml,BDM-1-70615779,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0187,非聯標衛材9項採購案,非聯標衛材9項,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,衛生福利部桃園醫院,TYGH113077,2024-07-01,901095,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615788.xml,BDM-1-70615788,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0188,全自動注射藥配藥分包機等2項,全自動注射藥配藥分包機等2項,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13198P338,2024-07-01,6000000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615792.xml,BDM-1-70615792,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0189,113學年度六年級畢業紀念冊,113學年度六年級畢業紀念冊,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,桃園市中壢區普仁國民小學,C0207-11305,2024-07-01,203820,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615799.xml,BDM-1-70615799,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0190,氣柱,氣柱,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13211P331,2024-07-01,8400000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615804.xml,BDM-1-70615804,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0191,藥袋印表機墨水匣一批後續擴充,藥袋印表機墨水匣一批後續擴充,辦公室及會計機器，其零件及附件,資訊電子,資訊設備／軟體,範疇3 類別1,衛生福利部桃園醫院,PE11201-1,2024-07-01,4272000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615814.xml,BDM-1-70615814,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0192,新竹縣安興國小113學年度非審訂本教科書(本土語及國際教育)財物採購,新竹縣安興國小113學年度非審訂本教科書(本土語及國際教育),"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,新竹縣竹北市安興國民小學,AX1130618,2024-07-01,948720,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615817.xml,BDM-1-70615817,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0193,113年度汽車科協辦54屆全國技能競賽汽車技術職種材料機具場地整備採購案,113年度汽車科協辦54屆全國技能競賽汽車技術職種材料機具場地整備,"機動車,拖車,半拖車;車輛機件",機械設備,機械／零組件,範疇3 類別1,臺北市立南港高級工業職業學校,113A05,2024-07-01,1240300,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615824.xml,BDM-1-70615824,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0194,69kVPEAMJ2型鐵柱一批,69kVPEAMJ2型鐵柱,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司,4901300056,2024-07-01,7560000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615828.xml,BDM-1-70615828,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0195,113年度安全鞋,113年度安全鞋,"皮革與皮革品,鞋靴",民生製造,家具／紡織用品,範疇3 類別1,台灣電力股份有限公司電力修護處中部分處,5421300021,2024-07-01,255255,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615852.xml,BDM-1-70615852,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0196,膳食補充食品2項(113),膳食補充食品2項,"穀粉,澱粉及澱粉製品;其他食品",食品農產,食品／農產,範疇3 類別1,臺北市立聯合醫院,F113013,2024-07-01,5349600,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615865.xml,BDM-1-70615865,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0197,一般教室視聽設備,一般教室視聽設備,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,逢甲大學,1120022,2024-07-01,2300000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615867.xml,BDM-1-70615867,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0198,69kV鐵柱防墜裝置等一批,69kV鐵柱防墜裝置等,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司,4901300055,2024-07-01,315000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615872.xml,BDM-1-70615872,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0199,醫療儀器設備等4項,醫療儀器設備等4項,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院蘇澳分院,sa113317,2024-07-01,1021404,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615874.xml,BDM-1-70615874,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0200,鼻甲雙極射頻治療探針等12項單價開口契約,鼻甲雙極射頻治療探針等12項單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺中榮民總醫院,113F-010,2024-07-01,6759300,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615886.xml,BDM-1-70615886,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0201,200及300人教室視聽設備,200及300人教室視聽設備,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,逢甲大學,1120021,2024-07-01,4955937,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615891.xml,BDM-1-70615891,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0202,輸電線路用鐵柱委外加工及爬梯增設等一批,輸電線路用鐵柱委外加工及爬梯增設等,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司,4901300057,2024-07-01,1260000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615899.xml,BDM-1-70615899,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0203,視聽教學環境硬體設施改善-桌上型電腦及螢幕,視聽教學環境硬體設施改善-桌上型電腦及螢幕,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,逢甲大學,1120023,2024-07-01,1945000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615903.xml,BDM-1-70615903,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0204,113塔二期引擎機組曲軸配件採購,113塔二期引擎機組曲軸配件採購,"引擎,渦輪及其零件",機械設備,機械／零組件,範疇3 類別1,台灣電力股份有限公司塔山發電廠,3911300029,2024-07-01,39976279,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615917.xml,BDM-1-70615917,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0205,"紅色調版紙1,540令","紅色調版紙1,540令","紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,中央印製廠,1130503T06,2024-07-01,1463000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615920.xml,BDM-1-70615920,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0206,113年度防蚊液採購,113年度防蚊液採購,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,高雄市政府環境保護局,H13106,2024-07-01,216000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615922.xml,BDM-1-70615922,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0207,EMU800型用密封等4項,EMU800型用密封等4項,鐵路及電車軌道之機車及其零件,其他產業,其他財物,範疇3 類別1,國營臺灣鐵路股份有限公司,113LC0028K,2024-07-01,18249000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615931.xml,BDM-1-70615931,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0208,113學年度學校午餐外訂桶餐/餐盒採購案,113學年度學校午餐外訂桶餐/餐盒,"穀粉,澱粉及澱粉製品;其他食品",食品農產,食品／農產,範疇3 類別1,臺北市立松山高級商業家事職業學校,113C007,2024-07-01,18850000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615932.xml,BDM-1-70615932,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0209,高壓電纜故障探測器及掃描指示信號產生器,高壓電纜故障探測器及掃描指示信號產生器,做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,電機電控,電力設備／電材,範疇3 類別1,台灣電力股份有限公司台北市區營業處,1021300015,2024-07-01,3339000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615949.xml,BDM-1-70615949,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0210,網路交換器與無線網路設備汰舊換新採購案(113),網路交換器與無線網路設備汰舊換新,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,交通部高速公路局南區養護工程分局,113D120P022,2024-07-01,1281100,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615958.xml,BDM-1-70615958,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0211,32項藥品單價開口契約,32項藥品單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國立陽明交通大學附設醫院,113103M36,2024-07-01,59319200,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615968.xml,BDM-1-70615968,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0212,鴻運油輪離心式泵浦配件,鴻運油輪離心式泵浦配件,船舶,運輸設備,車輛／運輸設備,範疇3 類別1,台灣中油股份有限公司,H24136-M,2024-07-01,217665,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615970.xml,BDM-1-70615970,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0213,「骨幹網路威脅分析資料暨場域資料封存架構建置」採購案,「骨幹網路威脅分析資料暨場域資料封存架構建置」,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,國家資通安全研究院,W1130508,2024-07-01,1750000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615972.xml,BDM-1-70615972,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0214,組織研磨機壹組,組織研磨機壹組,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,臺中榮民總醫院,TVG113D-017,2024-07-01,400000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615973.xml,BDM-1-70615973,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0215,『高功率綠光雷射系統壹項醫材』2年期單價開口契約,『高功率綠光雷射系統壹項醫材』2年期單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺中榮民總醫院,113X-048,2024-07-01,18750000,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240702&fn=BDM-1-70615975.xml,BDM-1-70615975,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
